,Model,Unnamed: 0,Unnamed: 0.1,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
145,SVM TFIDF,145,,0.7724798387096774,"[[319.6   3.2   1.2  16.8  29.6  28.4   0.6]
 [  2.4 266.6   4.4  18.   22.4   7.6   2.8]
 [  1.2   4.  251.    3.2  14.2   2.8   3. ]
 [  5.6   6.4   3.  107.4  18.6  22.6   1.2]
 [ 12.   21.8  17.   28.4 149.6  28.2   2.8]
 [  7.   11.4   3.8  30.6  41.  245.4   1.4]
 [  1.    3.6   3.2   1.8   9.    4.2 193. ]]",0.03471527099609375,0.7637452173731012,0.7651771415489301,0.7665265578833752,0.01696300506591797,1480
146,SVM W2V,146,,0.4934475806451613,"[[300.2  26.2   9.2  18.   33.8  29.4  12.6]
 [ 11.  161.2  24.8  43.2  48.6  33.8  26.4]
 [ 11.2  48.6 189.4  37.2  52.6  51.8  34.2]
 [  2.8   8.8   3.8  23.6  17.4   7.    9. ]
 [  3.4  11.    8.8  17.6  30.2  16.   12.4]
 [ 16.4  38.2  34.4  50.2  77.4 186.2  22. ]
 [  3.8  23.   13.2  16.4  24.4  15.   88.2]]",0.4996698379516602,0.4366249531957016,0.4629991477719681,0.4519820004594341,0.07280011177062988,1480
147,SVM Hybrid,147,,0.7903225806451613,"[[3.310e+02 6.000e+00 1.600e+00 1.760e+01 2.760e+01 2.480e+01 8.000e-01]
 [1.000e+00 2.662e+02 2.800e+00 1.800e+01 1.920e+01 4.200e+00 2.000e+00]
 [0.000e+00 2.400e+00 2.524e+02 2.200e+00 1.560e+01 2.000e+00 2.600e+00]
 [2.600e+00 6.600e+00 2.400e+00 1.108e+02 2.080e+01 2.100e+01 1.600e+00]
 [9.600e+00 2.300e+01 1.700e+01 2.980e+01 1.592e+02 2.880e+01 5.000e+00]
 [4.400e+00 9.000e+00 5.200e+00 2.660e+01 3.500e+01 2.564e+02 8.000e-01]
 [2.000e-01 3.800e+00 2.200e+00 1.200e+00 7.000e+00 2.000e+00 1.920e+02]]",0.7073135375976562,0.7817728765783736,0.7814677001713761,0.7862992102961549,0.31655254364013674,1480
148,SVM BoW,148,,0.7721193415637859,"[[325.4   7.6   3.8  25.6  45.4  34.    0.8]
 [  0.4 258.8   3.8  17.8  19.2   5.4   2.8]
 [  0.4   3.4 243.    2.8  13.8   2.    2.4]
 [  3.4   8.6   3.6 100.4  22.2  17.6   1.4]
 [  7.   20.2  17.2  26.4 140.2  25.    4.8]
 [  5.6   8.2   5.2  26.8  32.  246.6   1.6]
 [  0.    3.    2.4   1.2   6.6   1.6 186.6]]",0.05007133483886719,0.7618051138383046,0.761817042694711,0.7697487193833528,0.016955137252807617,1520
149,SVM TFIDF,149,,0.7731481481481481,"[[313.8   3.4   1.2  16.6  28.6  26.6   0.6]
 [  2.6 260.2   4.2  17.8  21.6   7.2   2.2]
 [  1.4   3.2 246.4   2.8  14.    3.2   3. ]
 [  5.6   6.2   3.  105.8  20.8  21.6   1.2]
 [ 11.   20.8  17.   25.6 146.4  27.8   3.2]
 [  7.   12.4   4.2  30.6  40.6 242.2   2. ]
 [  0.8   3.6   3.    1.8   7.4   3.6 188.2]]",0.03570432662963867,0.7645657012657352,0.7656759489756361,0.7674908762853534,0.017353963851928708,1520
150,SVM W2V,150,,0.4970164609053498,"[[294.6  25.4   8.6  17.6  33.8  29.   12. ]
 [ 11.  159.8  24.2  41.6  48.   33.6  26.2]
 [ 10.2  47.2 186.4  35.2  51.4  49.6  32.2]
 [  2.6   8.    4.   23.8  16.8   6.    9.4]
 [  2.6  10.4   8.6  16.4  30.4  16.2  11. ]
 [ 17.2  37.6  34.4  50.   76.  184.   22.4]
 [  4.   21.4  12.8  16.4  23.   13.8  87.2]]",0.5411476135253906,0.4405477982349255,0.4663858964111299,0.4580543360047996,0.07560381889343262,1520
151,SVM Hybrid,151,,0.7906378600823045,"[[324.    5.6   1.4  16.   27.4  24.    0.8]
 [  0.8 259.4   3.2  17.4  19.    4.2   2.2]
 [  0.    2.4 247.6   1.6  14.4   2.2   2.6]
 [  3.    7.4   2.8 109.2  20.8  20.4   1.6]
 [ 10.   21.   16.8  28.8 158.2  28.8   4.4]
 [  4.4   9.6   5.   27.2  33.2 250.8   1. ]
 [  0.    4.4   2.2   0.8   6.4   1.8 187.8]]",0.6737931728363037,0.7825251730111018,0.7820514306839713,0.7867930351804906,0.2952105045318604,1520
152,SVM BoW,152,,0.7748949579831933,"[[3.190e+02 7.200e+00 4.200e+00 2.400e+01 4.380e+01 3.440e+01 8.000e-01]
 [4.000e-01 2.544e+02 3.600e+00 1.720e+01 1.760e+01 5.200e+00 2.400e+00]
 [6.000e-01 4.600e+00 2.380e+02 2.600e+00 1.400e+01 2.400e+00 2.400e+00]
 [3.800e+00 6.800e+00 3.600e+00 9.800e+01 2.020e+01 1.700e+01 1.600e+00]
 [7.200e+00 2.020e+01 1.580e+01 2.540e+01 1.404e+02 2.340e+01 4.000e+00]
 [5.200e+00 7.800e+00 5.000e+00 2.760e+01 3.080e+01 2.404e+02 1.200e+00]
 [2.000e-01 3.200e+00 2.400e+00 1.800e+00 5.800e+00 1.200e+00 1.852e+02]]",0.0494781494140625,0.7646014700368948,0.7644432093317735,0.7726227005496179,0.015548086166381838,1560
153,SVM TFIDF,153,,0.7775210084033615,"[[308.    3.2   1.   14.8  27.4  26.4   0.6]
 [  2.  254.6   4.   17.6  20.2   7.4   2. ]
 [  1.    4.6 241.8   2.6  12.8   3.    2.8]
 [  5.6   5.6   3.2 104.8  19.   19.    1.4]
 [ 12.   20.4  15.8  25.6 145.6  25.    2.8]
 [  7.4  11.6   3.8  29.8  40.4 239.6   2. ]
 [  0.4   4.2   3.    1.4   7.2   3.6 186. ]]",0.03650774955749512,0.7690711412688536,0.7698341128087711,0.7725500649457351,0.016555976867675782,1560
154,SVM W2V,154,,0.4974789915966386,"[[289.4  25.    8.6  16.8  31.4  27.4  11.2]
 [ 10.6 155.8  24.4  42.6  47.2  31.8  26.4]
 [  9.6  46.2 181.6  33.4  49.4  48.6  32.4]
 [  2.6   8.    3.6  23.8  17.    7.    8.8]
 [  3.2  10.2   7.8  16.2  30.2  16.   11.2]
 [ 17.   38.4  34.4  47.8  74.6 180.8  22. ]
 [  4.   20.6  12.2  16.   22.8  12.4  85.6]]",0.5373714447021485,0.4414137419065883,0.46652212425063394,0.4598518750719133,0.07079648971557617,1560
155,SVM Hybrid,155,,0.7957983193277312,"[[3.186e+02 5.800e+00 1.400e+00 1.520e+01 2.460e+01 2.260e+01 1.000e+00]
 [1.200e+00 2.538e+02 3.200e+00 1.720e+01 1.800e+01 4.200e+00 1.400e+00]
 [0.000e+00 2.400e+00 2.430e+02 1.600e+00 1.360e+01 1.600e+00 2.600e+00]
 [3.400e+00 6.600e+00 2.800e+00 1.080e+02 1.980e+01 1.980e+01 1.600e+00]
 [8.400e+00 2.300e+01 1.560e+01 2.700e+01 1.604e+02 2.880e+01 4.400e+00]
 [4.600e+00 9.000e+00 4.200e+00 2.640e+01 3.040e+01 2.456e+02 8.000e-01]
 [2.000e-01 3.600e+00 2.400e+00 1.200e+00 5.800e+00 1.400e+00 1.858e+02]]",0.6588329792022705,0.7879572138726891,0.7871657813808651,0.7921899381189894,0.2752639770507813,1560
156,SVM BoW,156,,0.7759656652360515,"[[3.126e+02 7.400e+00 3.800e+00 2.300e+01 4.420e+01 3.400e+01 8.000e-01]
 [4.000e-01 2.490e+02 3.800e+00 1.580e+01 1.720e+01 5.000e+00 2.000e+00]
 [6.000e-01 3.600e+00 2.324e+02 2.400e+00 1.300e+01 1.600e+00 2.200e+00]
 [3.800e+00 7.600e+00 3.800e+00 9.640e+01 1.860e+01 1.580e+01 1.400e+00]
 [7.000e+00 2.020e+01 1.620e+01 2.540e+01 1.388e+02 2.420e+01 5.000e+00]
 [5.200e+00 7.400e+00 4.200e+00 2.700e+01 2.840e+01 2.366e+02 1.200e+00]
 [2.000e-01 3.000e+00 2.200e+00 1.600e+00 6.200e+00 1.200e+00 1.806e+02]]",0.04926795959472656,0.7661654146648511,0.765450573693234,0.7749469714646962,0.015758180618286134,1600
157,SVM TFIDF,157,,0.7785407725321889,"[[302.4   3.2   1.4  14.   26.4  25.6   0.6]
 [  1.6 250.    4.2  17.6  19.4   7.    1.8]
 [  1.    4.  236.    2.2  11.6   2.6   2. ]
 [  5.6   6.4   2.8 103.   18.6  19.6   1.4]
 [ 11.2  19.8  15.4  24.  143.4  26.2   3.8]
 [  7.6  11.    3.8  29.2  40.2 234.4   1.6]
 [  0.4   3.8   2.8   1.6   6.8   3.  182. ]]",0.037493658065795896,0.7704621024788573,0.7709989685596654,0.7739151507044824,0.015768909454345705,1600
158,SVM W2V,158,,0.4991416309012875,"[[284.4  24.4   8.4  16.8  31.2  27.2  11.4]
 [ 10.2 151.8  23.8  39.6  45.6  31.6  24.4]
 [  9.2  45.  177.6  32.2  48.8  47.4  32. ]
 [  3.    7.8   3.2  25.   16.2   7.8   9.6]
 [  3.4  10.4   9.   16.   30.8  16.2  11.4]
 [ 15.4  37.8  32.4  46.8  72.6 176.8  20.4]
 [  4.2  21.   12.   15.2  21.2  11.4  84. ]]",0.5545287609100342,0.44425931622800097,0.4683835434320744,0.4623959159873425,0.06781167984008789,1600
159,SVM Hybrid,159,,0.7949570815450644,"[[3.112e+02 5.800e+00 1.400e+00 1.500e+01 2.480e+01 2.180e+01 1.000e+00]
 [8.000e-01 2.472e+02 3.200e+00 1.680e+01 1.660e+01 3.400e+00 1.600e+00]
 [4.000e-01 2.600e+00 2.392e+02 1.600e+00 1.340e+01 1.400e+00 2.400e+00]
 [3.400e+00 6.600e+00 3.000e+00 1.042e+02 1.900e+01 1.900e+01 1.600e+00]
 [8.800e+00 2.400e+01 1.400e+01 2.680e+01 1.568e+02 2.920e+01 4.800e+00]
 [5.000e+00 8.600e+00 3.800e+00 2.580e+01 2.960e+01 2.420e+02 6.000e-01]
 [2.000e-01 3.400e+00 1.800e+00 1.400e+00 6.200e+00 1.600e+00 1.812e+02]]",0.6570434093475341,0.7868626434686894,0.7860020580903948,0.7913351855787892,0.26349587440490724,1600
160,SVM BoW,160,,0.7753289473684211,"[[3.078e+02 7.600e+00 3.800e+00 2.200e+01 4.340e+01 3.240e+01 8.000e-01]
 [2.000e-01 2.424e+02 4.000e+00 1.600e+01 1.800e+01 4.000e+00 2.000e+00]
 [4.000e-01 3.000e+00 2.266e+02 2.200e+00 1.300e+01 1.400e+00 2.200e+00]
 [2.800e+00 7.000e+00 4.600e+00 9.640e+01 1.740e+01 1.580e+01 2.000e+00]
 [7.200e+00 2.140e+01 1.500e+01 2.420e+01 1.322e+02 2.480e+01 4.200e+00]
 [5.200e+00 7.800e+00 4.200e+00 2.580e+01 2.880e+01 2.326e+02 1.000e+00]
 [2.000e-01 3.000e+00 2.200e+00 1.000e+00 6.200e+00 1.600e+00 1.762e+02]]",0.051861047744750984,0.7657029142669904,0.7649872772611737,0.7745057093129937,0.01476287841796875,1640
161,SVM TFIDF,161,,0.7778508771929824,"[[295.6   2.8   1.2  13.6  26.6  24.8   0.6]
 [  1.2 244.2   3.8  16.4  19.4   5.6   2. ]
 [  1.    4.4 231.6   2.   12.2   2.8   2. ]
 [  5.6   5.4   2.8 100.8  18.   20.6   1.6]
 [ 12.   21.   14.8  24.  138.4  25.    3.2]
 [  8.   10.8   4.   29.2  37.8 231.    1.8]
 [  0.4   3.6   2.2   1.6   6.6   2.8 177.2]]",0.03810334205627442,0.7696982026355931,0.7700969122130633,0.7732276000662825,0.015757656097412108,1640
162,SVM W2V,162,,0.4987938596491228,"[[278.6  25.2   8.   16.4  30.8  26.4  12. ]
 [  9.  147.8  23.6  39.4  44.2  31.   24. ]
 [  9.4  43.2 171.8  30.2  47.2  46.   30.6]
 [  2.6   7.6   2.8  24.   14.6   6.8   9.6]
 [  3.2  10.6   9.6  16.6  31.2  16.2  10.4]
 [ 16.8  38.4  32.2  46.2  70.6 174.6  20. ]
 [  4.2  19.4  12.4  14.8  20.4  11.6  81.8]]",0.5660983085632324,0.4438989776670272,0.4672743051363442,0.462844125543053,0.06740903854370117,1640
163,SVM Hybrid,163,,0.7950657894736841,"[[3.068e+02 5.800e+00 1.400e+00 1.460e+01 2.460e+01 2.140e+01 1.000e+00]
 [4.000e-01 2.422e+02 3.200e+00 1.640e+01 1.600e+01 3.600e+00 1.800e+00]
 [4.000e-01 2.200e+00 2.334e+02 1.800e+00 1.280e+01 1.000e+00 2.200e+00]
 [2.800e+00 6.400e+00 3.200e+00 1.026e+02 1.860e+01 1.980e+01 1.800e+00]
 [8.400e+00 2.400e+01 1.400e+01 2.580e+01 1.522e+02 2.840e+01 4.800e+00]
 [4.800e+00 8.200e+00 3.400e+00 2.520e+01 2.920e+01 2.368e+02 6.000e-01]
 [2.000e-01 3.400e+00 1.800e+00 1.200e+00 5.600e+00 1.600e+00 1.762e+02]]",0.6807798385620117,0.786865825365746,0.7858588480001881,0.7914175771514278,0.259705638885498,1640
164,SVM BoW,164,,0.775,"[[3.010e+02 8.200e+00 3.200e+00 2.180e+01 4.220e+01 3.200e+01 1.000e+00]
 [2.000e-01 2.372e+02 3.000e+00 1.740e+01 1.680e+01 4.000e+00 2.000e+00]
 [4.000e-01 2.600e+00 2.230e+02 2.000e+00 1.280e+01 1.600e+00 2.200e+00]
 [3.000e+00 5.800e+00 3.800e+00 9.360e+01 1.720e+01 1.800e+01 2.000e+00]
 [7.000e+00 2.200e+01 1.440e+01 2.200e+01 1.310e+02 2.220e+01 4.000e+00]
 [5.400e+00 7.000e+00 4.000e+00 2.620e+01 2.820e+01 2.256e+02 1.200e+00]
 [2.000e-01 3.600e+00 1.800e+00 1.200e+00 6.200e+00 1.600e+00 1.712e+02]]",0.05286355018615722,0.7652278616266169,0.7649108929996219,0.7736260839032801,0.01495680809020996,1680
165,SVM TFIDF,165,,0.7764573991031389,"[[290.8   3.4   1.2  14.4  26.8  24.    0.6]
 [  1.4 237.8   3.4  17.2  18.6   6.4   1.8]
 [  0.8   3.4 225.6   2.2  12.2   2.4   2.2]
 [  4.4   5.8   2.8  98.   17.8  21.8   1.8]
 [ 11.   20.4  14.2  22.8 136.6  24.2   3. ]
 [  8.4  11.8   3.8  28.   35.4 223.8   1.6]
 [  0.4   3.8   2.2   1.6   7.    2.4 172.6]]",0.03869814872741699,0.7682465152726685,0.7689497727208063,0.7714033636450586,0.015356969833374026,1680
166,SVM W2V,166,,0.4997757847533633,"[[273.4  24.    7.8  16.   29.8  25.2  11. ]
 [  8.8 147.   22.8  37.4  43.8  30.6  24.4]
 [  9.2  43.  167.8  30.4  48.2  45.6  29.2]
 [  2.6   7.2   3.2  22.8  14.2   7.4   8.6]
 [  2.8  10.2   8.4  17.4  30.8  15.8   9.4]
 [ 16.4  37.   31.6  45.   67.4 168.8  20. ]
 [  4.   18.   11.6  15.2  20.2  11.6  81. ]]",0.5778556346893311,0.44496762978173743,0.4686673752918516,0.4639762798437353,0.06561875343322754,1680
167,SVM Hybrid,167,,0.7961883408071749,"[[3.006e+02 5.400e+00 1.200e+00 1.500e+01 2.480e+01 2.020e+01 8.000e-01]
 [4.000e-01 2.376e+02 2.600e+00 1.600e+01 1.500e+01 3.400e+00 1.600e+00]
 [4.000e-01 2.200e+00 2.270e+02 1.800e+00 1.320e+01 1.200e+00 2.400e+00]
 [2.400e+00 6.200e+00 2.800e+00 1.018e+02 1.860e+01 1.860e+01 1.800e+00]
 [8.600e+00 2.360e+01 1.380e+01 2.400e+01 1.502e+02 2.760e+01 5.400e+00]
 [4.600e+00 7.800e+00 3.400e+00 2.460e+01 2.700e+01 2.324e+02 8.000e-01]
 [2.000e-01 3.600e+00 2.400e+00 1.000e+00 5.600e+00 1.600e+00 1.708e+02]]",0.7108937740325928,0.7881468317760056,0.7871332053952372,0.7927210606076079,0.253322982788086,1680
168,SVM BoW,168,,0.7748853211009175,"[[2.950e+02 8.000e+00 3.000e+00 2.220e+01 4.060e+01 3.000e+01 8.000e-01]
 [2.000e-01 2.318e+02 3.000e+00 1.580e+01 1.800e+01 4.400e+00 2.000e+00]
 [4.000e-01 3.200e+00 2.182e+02 1.800e+00 1.260e+01 1.200e+00 2.400e+00]
 [2.000e+00 5.800e+00 4.000e+00 9.020e+01 1.880e+01 1.700e+01 2.000e+00]
 [7.200e+00 2.100e+01 1.460e+01 2.120e+01 1.266e+02 2.420e+01 3.800e+00]
 [5.400e+00 6.800e+00 3.600e+00 2.560e+01 2.600e+01 2.206e+02 8.000e-01]
 [2.000e-01 3.400e+00 1.400e+00 1.200e+00 5.400e+00 1.600e+00 1.690e+02]]",0.05425477027893066,0.7645616589908538,0.7641506233315715,0.7729981777332318,0.014369678497314454,1720
169,SVM TFIDF,169,,0.7769495412844037,"[[283.6   3.    1.2  13.4  24.2  23.6   0.6]
 [  1.6 232.4   3.4  15.2  18.4   6.2   2. ]
 [  0.8   3.8 221.    2.2  12.4   2.4   2.6]
 [  4.    6.    2.8  95.   17.6  21.4   1.8]
 [ 12.2  20.6  14.6  23.  134.8  24.2   3.2]
 [  7.8  10.6   2.8  27.8  34.2 219.    1.4]
 [  0.4   3.6   2.    1.4   6.4   2.2 169.2]]",0.0398928165435791,0.7686417113153545,0.7689259224446294,0.7719059663995341,0.014962339401245115,1720
170,SVM W2V,170,,0.5020642201834862,"[[267.6  23.8   7.8  15.6  28.8  23.2  10.8]
 [  8.6 144.4  22.   36.2  42.4  29.6  23.8]
 [  9.   41.4 164.6  29.6  46.   45.   29. ]
 [  2.6   7.2   3.4  23.8  16.6   8.2  10. ]
 [  2.8   9.8   7.8  15.6  28.2  14.6   8.8]
 [ 16.   35.6  30.8  43.8  65.8 167.4  18.8]
 [  3.8  17.8  11.4  13.4  20.2  11.   79.6]]",0.590624475479126,0.4469721258034111,0.4704036159465447,0.4638223497373605,0.06402888298034667,1720
171,SVM Hybrid,171,,0.7965596330275229,"[[2.932e+02 4.800e+00 1.200e+00 1.400e+01 2.480e+01 2.020e+01 8.000e-01]
 [4.000e-01 2.322e+02 2.200e+00 1.520e+01 1.580e+01 3.400e+00 1.800e+00]
 [4.000e-01 2.200e+00 2.234e+02 1.800e+00 1.260e+01 8.000e-01 2.400e+00]
 [2.200e+00 6.400e+00 3.000e+00 9.880e+01 1.740e+01 1.880e+01 1.600e+00]
 [9.000e+00 2.260e+01 1.300e+01 2.280e+01 1.458e+02 2.720e+01 5.400e+00]
 [5.000e+00 7.600e+00 3.200e+00 2.440e+01 2.620e+01 2.274e+02 4.000e-01]
 [2.000e-01 4.200e+00 1.800e+00 1.000e+00 5.400e+00 1.200e+00 1.684e+02]]",0.7342315673828125,0.7883534506422686,0.7872651903351395,0.7928701991928606,0.2473389148712158,1720
172,SVM BoW,172,,0.7769953051643192,"[[287.6   8.4   2.8  20.8  38.6  29.4   0.8]
 [  0.4 226.8   2.8  15.4  16.6   4.4   2. ]
 [  0.4   2.8 214.6   2.   13.2   1.4   2.4]
 [  2.    5.    3.8  90.4  18.8  17.2   1.8]
 [  7.   21.2  13.6  20.2 125.2  23.6   4.2]
 [  5.6   6.2   3.4  23.2  24.4 214.6   0.8]
 [  0.4   3.    1.6   1.    6.    1.4 164.8]]",0.05605502128601074,0.767379372266668,0.7669117433036073,0.7752610990730641,0.014152574539184568,1760
173,SVM TFIDF,173,,0.7816901408450704,"[[2.770e+02 3.200e+00 1.200e+00 1.360e+01 2.320e+01 2.200e+01 6.000e-01]
 [1.800e+00 2.280e+02 3.000e+00 1.460e+01 1.900e+01 5.400e+00 1.800e+00]
 [8.000e-01 4.000e+00 2.176e+02 2.200e+00 1.120e+01 2.200e+00 2.600e+00]
 [4.800e+00 5.600e+00 2.400e+00 9.440e+01 1.580e+01 1.940e+01 2.200e+00]
 [1.120e+01 1.980e+01 1.320e+01 2.100e+01 1.338e+02 2.500e+01 3.000e+00]
 [7.600e+00 9.000e+00 3.000e+00 2.560e+01 3.340e+01 2.158e+02 1.200e+00]
 [2.000e-01 3.800e+00 2.200e+00 1.600e+00 6.400e+00 2.200e+00 1.654e+02]]",0.04009852409362793,0.7736525947427451,0.7738149666470021,0.7768598662835349,0.014766979217529296,1760
174,SVM W2V,174,,0.5019953051643192,"[[260.4  23.2   7.8  14.   27.2  22.8  10.6]
 [  9.  140.2  21.   35.6  41.8  29.8  22.4]
 [  9.2  41.4 162.8  29.4  45.6  44.2  28.2]
 [  2.6   7.6   3.   22.6  16.6   7.2  10. ]
 [  2.8   9.2   7.4  15.4  27.6  14.4   9.4]
 [ 15.6  34.6  29.2  42.6  65.4 163.   17.4]
 [  3.8  17.2  11.4  13.4  18.6  10.6  78.8]]",0.6097803592681885,0.4471409464326337,0.4704364912589497,0.4631755980728801,0.06321868896484377,1760
175,SVM Hybrid,175,,0.7977699530516432,"[[286.4   4.8   1.2  13.2  23.2  18.4   0.8]
 [  0.6 227.2   2.2  14.2  16.    4.    2.4]
 [  0.4   2.4 218.4   2.   12.8   0.6   2.2]
 [  2.2   6.4   2.6  97.2  18.6  18.4   1.4]
 [  8.6  22.2  12.8  22.2 142.2  26.6   4.6]
 [  4.8   6.6   3.4  22.8  24.6 223.    0.4]
 [  0.4   3.8   2.    1.4   5.4   1.  165. ]]",0.766550874710083,0.789367533978495,0.7885825067973693,0.7929999940662877,0.24235219955444334,1760
176,SVM BoW,176,,0.7801682692307692,"[[2.806e+02 6.800e+00 3.000e+00 1.900e+01 3.760e+01 2.740e+01 8.000e-01]
 [4.000e-01 2.228e+02 3.400e+00 1.460e+01 1.640e+01 4.000e+00 2.400e+00]
 [4.000e-01 2.000e+00 2.096e+02 2.200e+00 1.340e+01 1.400e+00 2.800e+00]
 [2.400e+00 6.200e+00 3.400e+00 9.060e+01 1.980e+01 1.520e+01 1.600e+00]
 [7.000e+00 2.060e+01 1.240e+01 1.900e+01 1.200e+02 2.140e+01 3.000e+00]
 [6.000e+00 6.000e+00 4.000e+00 2.240e+01 2.440e+01 2.138e+02 8.000e-01]
 [2.000e-01 3.000e+00 1.400e+00 8.000e-01 5.600e+00 1.200e+00 1.608e+02]]",0.057446098327636724,0.7703645411987072,0.7702088022912712,0.7775230902615646,0.014561223983764646,1800
177,SVM TFIDF,177,,0.7796875,"[[2.718e+02 3.200e+00 1.200e+00 1.300e+01 2.380e+01 2.400e+01 6.000e-01]
 [1.600e+00 2.230e+02 3.400e+00 1.460e+01 1.820e+01 5.600e+00 2.000e+00]
 [8.000e-01 4.200e+00 2.116e+02 2.000e+00 1.140e+01 2.200e+00 2.800e+00]
 [5.000e+00 6.200e+00 2.800e+00 9.340e+01 1.700e+01 1.740e+01 1.800e+00]
 [1.040e+01 1.800e+01 1.220e+01 1.860e+01 1.268e+02 2.440e+01 2.200e+00]
 [7.200e+00 9.000e+00 3.600e+00 2.600e+01 3.340e+01 2.092e+02 1.200e+00]
 [2.000e-01 3.800e+00 2.400e+00 1.000e+00 6.600e+00 1.600e+00 1.616e+02]]",0.041489028930664064,0.7715795753903764,0.7722346974169543,0.7747004545688002,0.014372825622558594,1800
178,SVM W2V,178,,0.5043269230769231,"[[255.4  22.6   7.2  13.8  24.2  22.   10.2]
 [  9.  137.6  20.   34.4  40.6  27.4  21. ]
 [  9.2  40.  159.2  28.2  45.4  43.6  27.6]
 [  2.4   7.    3.   22.2  16.2   7.   10.4]
 [  2.4   9.8   7.   16.2  28.6  13.8   9.4]
 [ 15.   33.6  30.2  40.8  63.4 159.8  17.2]
 [  3.6  16.8  10.6  13.   18.8  10.8  76.4]]",0.6283285140991209,0.4498190291563485,0.4722837990522608,0.4663880586163772,0.060645484924316415,1800
179,SVM Hybrid,179,,0.7993990384615385,"[[281.4   5.2   1.2  13.   22.6  18.4   1. ]
 [  0.4 222.2   2.6  13.8  16.    3.8   2.6]
 [  0.6   2.  214.    2.2  13.    0.8   2.4]
 [  2.2   7.4   2.8  94.   18.2  14.    1.2]
 [  8.2  19.8  11.6  22.  137.   25.    3.6]
 [  4.2   7.    3.4  22.8  24.8 220.6   0.4]
 [  0.    3.8   1.6   0.8   5.6   1.8 161. ]]",0.7834997177124023,0.7902414502593642,0.7895698124429592,0.7944229334221969,0.24116125106811526,1800
180,SVM BoW,180,,0.7789408866995075,"[[2.758e+02 6.600e+00 3.000e+00 1.980e+01 3.760e+01 2.580e+01 8.000e-01]
 [4.000e-01 2.174e+02 3.400e+00 1.480e+01 1.560e+01 5.400e+00 2.400e+00]
 [4.000e-01 2.600e+00 2.044e+02 2.400e+00 1.280e+01 1.000e+00 2.800e+00]
 [2.800e+00 5.000e+00 3.400e+00 8.700e+01 1.880e+01 1.660e+01 1.600e+00]
 [6.200e+00 1.920e+01 1.240e+01 1.820e+01 1.168e+02 2.100e+01 3.200e+00]
 [5.400e+00 6.400e+00 3.400e+00 2.140e+01 2.400e+01 2.060e+02 6.000e-01]
 [2.000e-01 2.600e+00 1.400e+00 6.000e-01 5.600e+00 1.400e+00 1.576e+02]]",0.05904207229614258,0.7685160544219263,0.7684206691523601,0.7760672292002949,0.013568973541259766,1840
181,SVM TFIDF,181,,0.7815270935960592,"[[2.650e+02 2.600e+00 1.000e+00 1.260e+01 2.380e+01 2.020e+01 6.000e-01]
 [2.000e+00 2.178e+02 3.600e+00 1.460e+01 1.780e+01 5.600e+00 2.000e+00]
 [8.000e-01 3.600e+00 2.068e+02 2.400e+00 1.140e+01 1.800e+00 2.800e+00]
 [4.800e+00 5.000e+00 2.200e+00 8.960e+01 1.720e+01 1.700e+01 1.800e+00]
 [1.140e+01 1.860e+01 1.280e+01 1.720e+01 1.234e+02 2.280e+01 2.200e+00]
 [7.000e+00 8.600e+00 3.400e+00 2.660e+01 3.100e+01 2.080e+02 1.000e+00]
 [2.000e-01 3.600e+00 1.600e+00 1.200e+00 6.600e+00 1.800e+00 1.586e+02]]",0.042292118072509766,0.7726377380030611,0.7731537166292182,0.7761223655003221,0.014173364639282229,1840
182,SVM W2V,182,,0.5050492610837438,"[[250.6  22.    6.6  13.6  24.6  21.4   9.8]
 [  8.4 133.4  20.8  33.6  40.6  26.8  21.6]
 [  9.   37.4 155.2  26.4  44.2  42.4  26.8]
 [  2.4   6.8   3.4  22.2  15.8   6.4   9.8]
 [  2.6   9.6   6.6  15.8  27.   13.2   9. ]
 [ 14.4  33.4  29.   39.4  61.6 157.   17.2]
 [  3.8  17.2   9.8  13.2  17.4  10.   74.8]]",0.6406932830810547,0.4500695627265583,0.4724659262148506,0.465992326652083,0.05944080352783202,1840
183,SVM Hybrid,183,,0.8016009852216749,"[[274.8   4.8   1.2  13.   21.4  17.4   1. ]
 [  0.4 217.2   2.6  13.8  15.6   3.6   2.4]
 [  0.4   1.6 208.8   2.6  12.4   0.6   2.6]
 [  2.4   7.    2.8  93.4  17.   14.4   1.6]
 [  8.6  19.   11.2  19.8 135.4  24.4   3.6]
 [  4.6   6.4   3.   20.8  23.4 214.8   0.4]
 [  0.    3.8   1.8   0.8   6.    2.  157.4]]",0.7779201030731201,0.7925628407347947,0.7920106523446729,0.7963472959944684,0.22878875732421874,1840
